datetime,temp,humidity,precip,windspeed,sealevelpressure,solarradiation
2022-02-25,4.4,73.2,1.84,20.2,1016.1,67.3
2022-02-26,4.3,78.6,0.023,13.5,1031.2,41.6
2022-02-27,0.6,92.4,0,8.8,1037.8,126.9
2022-02-28,1.5,74.2,0,9.5,1036.8,114
2022-03-01,1.8,55.4,0,11.3,1033.3,136.2
2022-03-02,2,61.4,0,5.2,1026.5,127.4
2022-03-03,-0.5,84.1,0,9,1022.2,54.6
2022-03-04,1.8,76.5,0,9.2,1024.3,44
2022-03-05,0.8,73.5,0,7.8,1025.3,104.1
2022-03-06,0.8,62,0,9.8,1025.7,42.6
2022-03-07,3.2,63.9,0,12.5,1026,152.9
2022-03-08,3.5,67.1,0,4.7,1026.3,154.2
2022-03-09,4.6,63.7,0,6,1026.6,155.5
2022-03-10,4,62,0,14.4,1031,140.9
2022-03-11,2.8,38.6,0,21.2,1029.6,159.1
2022-03-12,4.6,33.9,0,17.1,1025.9,161.3
2022-03-13,6.3,32.5,0,16.5,1022.8,163.3
2022-03-14,7.4,45.3,0.866,13.7,1025.1,141.9
2022-03-15,8.5,77.6,0.218,7.5,1027.1,110.4
2022-03-16,6.8,80.3,0,11,1028,163.8
2022-03-17,7.5,74.8,0,12.3,1030.1,63.5
2022-03-18,8.7,61.9,0,13.4,1041.4,163
2022-03-19,6.5,62.4,0,18.7,1043.8,166.5
2022-03-20,6.6,39.8,0,19.5,1039.3,172
2022-03-21,7.3,35.7,0,14.6,1036.7,179.1
2022-03-22,8.5,37.3,0,9.2,1034.6,187.5
2022-03-23,9.9,41.7,0,8,1030.8,183.5
2022-03-24,8.3,48.2,0,6.5,1029.6,187.7
2022-03-25,9.5,54.8,0,8.3,1029.1,173.4
2022-03-26,9.2,72.8,0,15.4,1028.7,122.4
2022-03-27,8.9,71.3,0,7.1,1030.6,201.1
2022-03-28,10.5,62.5,0,14.7,1021,201.7
2022-03-29,8,61.4,0,16.8,1010.9,159.1
2022-03-30,5.3,58.6,0,10.3,1005.8,99.5
2022-03-31,3.8,51.3,0,23.5,1004.5,136
2022-04-01,4,41.5,0,28,1006,144.8
2022-04-02,2.2,58.6,0,22.5,1013.5,106.3
